"rowKind","section","subdivision","citation","title","classification","classificationBasis","cacheStatus","retrievedAt","contentHash","sourceUrl","selectableRecordIds","analysisRecordIds","analysisStatuses","legacyCleanupQueueIds","duplicateSameCitation","potentialScopeOverlap","priorityArea","actualOffenseCount"
"section","812.173","","Fla. Stat. § 812.173","Convenience business security","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","737caa8827564e649f5443638ce79aebdca3ead892e6760142c6d1aa1a17f9ef","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.173.html","","","","","false","false","false",""
"section","812.174","","Fla. Stat. § 812.174","Training of employees","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","af55ea855949f9089083a0e6e55d1b0fd9484a440f87a1e0e3d95c00b7715ea9","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.174.html","","","","","false","false","false",""
"section","812.175","","Fla. Stat. § 812.175","Enforcement; civil fine","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","9839ae87a864f35d02e60ba7196062e1fa4b2a1e7baeb2547a2dd9d5e46e1c65","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.175.html","","","","","false","false","false",""
"section","812.176","","Fla. Stat. § 812.176","Rulemaking authority","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","b30cc37204e17dac141c4098dcd3e5e29beb8c634748897aa229e7d72e73b1c5","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.176.html","","","","","false","false","false",""
"section","812.0191","","Fla. Stat. § 812.0191","Dealing in property paid for in whole or in part by the Medicaid program","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","87eaad6383b4f4c1427c73bf2bb1342f08306e963543f8fb9facbcb49f19e09b","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.0191.html","","","","","false","false","false",""
"section","812.0195","","Fla. Stat. § 812.0195","Dealing in stolen property by use of the Internet","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","0baa6c0baccef386e8b96b62eef14f0efa3169e96b827eee646389b5b59f6e33","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.0195.html","","","","","false","false","false",""
"section","812.1701","","Fla. Stat. § 812.1701","Short title","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","65c5fb7c51a5ed01851dbf44bf5c1bab0fa21aa531b940734095382b2361ce2c","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.1701.html","","","","","false","false","false",""
"section","812.1725","","Fla. Stat. § 812.1725","Preemption","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.104Z","71a73ce9af2a45141d46559e8212c66e01172a87a501c2de40ee0a3c48002fc7","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0812/Sections/0812.1725.html","","","","","false","false","false",""
"section","815.01","","Fla. Stat. § 815.01","Short title","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","bbbffd2005dc0c2287d5b7cc745f7e266441e054692daefa2b727ff3ae541b72","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.01.html","","","","","false","false","false",""
"section","815.02","","Fla. Stat. § 815.02","Legislative intent","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","855b99e23432fb484781da3775b246e7f256e3bfbd03e563dcab30367232a4dc","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.02.html","","","","","false","false","false",""
"section","815.03","","Fla. Stat. § 815.03","Definitions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","f3230e6ebe48d4378409f75a0aa73b30f8ebeba0d08fbd41bff5341d843005cf","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.03.html","","","","","false","false","false",""
"section","815.04","","Fla. Stat. § 815.04","Offenses against intellectual property","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","5a1602f0ef505491b6b11ec9026862c5e2d1da63c026985e6c68ccdfab54f257","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.04.html","","","","","false","false","false",""
"section","815.06","","Fla. Stat. § 815.06","Offenses against users of computers, computer systems, computer networks, and electronic devices","partially_covered","One or more cited scopes map to selectable records; no statewide offense denominator or complete branch analysis proves the entire section covered.","official_current_cache","2026-09-18T15:26:35.843Z","fa2eccee748350078b38da92e838a4525c91af38d1752a5eca4f9f1d0ba99377","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.06.html","fl-fs-815-06-offense-against-users-of-computers-computer-systems-computer-networks-or-electronic-devices","fl-fs-815-06-offense-against-users-of-computers-computer-systems-computer-networks-or-electronic-devices","eligible","fl-computer-fraud","false","false","false",""
"scope","815.06","","Fla. Stat. § 815.06","Offenses against users of computers, computer systems, computer networks, and electronic devices","not_yet_analyzed","This legacy cleanup item has no explicit offense analysis and is not counted as a missing offense.","official_current_cache","2026-09-18T15:26:35.843Z","fa2eccee748350078b38da92e838a4525c91af38d1752a5eca4f9f1d0ba99377","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.06.html","","","","fl-computer-fraud","false","false","false",""
"scope","815.06","(2)-(3)","Fla. Stat. § 815.06(2)-(3)","Offenses against users of computers, computer systems, computer networks, and electronic devices","covered","An explicit eligible analyst decision covers this cited scope; it does not establish unenumerated offenses.","official_current_cache","2026-09-18T15:26:35.843Z","fa2eccee748350078b38da92e838a4525c91af38d1752a5eca4f9f1d0ba99377","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.06.html","fl-fs-815-06-offense-against-users-of-computers-computer-systems-computer-networks-or-electronic-devices","fl-fs-815-06-offense-against-users-of-computers-computer-systems-computer-networks-or-electronic-devices","eligible","","false","false","false",""
"section","815.07","","Fla. Stat. § 815.07","This chapter not exclusive","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","3895e1d38ba7d14bd817ccdd0b8e17b8874d7dba683a8642024a43310f18636e","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.07.html","","","","","false","false","false",""
"section","815.045","","Fla. Stat. § 815.045","Trade secret information","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","bb53dc0592d6fe407de9b193585cd452d44a929da6e760912b96cf6fa72a8f85","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.045.html","","","","","false","false","false",""
"section","815.061","","Fla. Stat. § 815.061","Offenses against public utilities","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","0f44bcd834ceda40869dd4ad8d7cb27db24ccce99b2508fd21af62f3141c73e4","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.061.html","","","","","false","false","false",""
"section","815.062","","Fla. Stat. § 815.062","Offenses against governmental entities","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:35.843Z","256d14f9048f452b04a3abb8354ea7e15a7677c48190cd32ed21d1a2460cf8f8","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0815/Sections/0815.062.html","","","","","false","false","false",""
"section","817.02","","Fla. Stat. § 817.02","Obtaining property by false personation","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","c35fe00ec3b03f7699ffddfc6fd30291094a396ba4423bfb1ef79545c89a229f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.02.html","","","","","false","false","false",""
"section","817.03","","Fla. Stat. § 817.03","Making false statement to obtain property or credit or to detain real property","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","66810712a952bffbb59a33ed8c4732e2ee7c06e0ebef617aaaa17c210ccfee96","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.03.html","","","","","false","false","false",""
"section","817.05","","Fla. Stat. § 817.05","False statements to merchants as to financial condition","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","bb46ec6ea7387e0d5cb4f6a8f930abdc68b52a4b4ca98b1602c8ce7f4b7e7be9","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.05.html","","","","","false","false","false",""
"section","817.06","","Fla. Stat. § 817.06","Misleading advertisements prohibited; penalty","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","3b09baf6ff156c6b58ca94fe3ab8f27102faaffa13d001c2408b13b62efb1970","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.06.html","","","","","false","false","false",""
"section","817.08","","Fla. Stat. § 817.08","Receiving money or property upon false promises of services as seaman or sponge fisher","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","99b9b48c24f056f73300c5d6728c49758dbebce44673db516075864e53443c70","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.08.html","","","","","false","false","false",""
"section","817.011","","Fla. Stat. § 817.011","Definition","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","11331e4cc781c479061ec2c9ca6270450c598beb21881c5feb83f153fe0c6bed","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.011.html","","","","","false","false","false",""
"section","817.11","","Fla. Stat. § 817.11","Obtaining property by fraudulent promise to furnish inside information","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","11ab66694e98f58012017acc0159737fef9ca2727eef1bcb424a871754c3380e","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.11.html","","","","","false","false","false",""
"section","817.14","","Fla. Stat. § 817.14","Procuring assignments of produce upon false representations","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","1f6ebfe410d15986b3e287560ec4c84187fc6ddec4515887834cdcc9d162138d","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.14.html","","","","","false","false","false",""
"section","817.15","","Fla. Stat. § 817.15","False entries in books of business entity","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","2685e1f716cc78353aafcc34ea1370f12e5eebeb28d565727c0e90cf2adb3e98","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.15.html","","","","","false","false","false",""
"section","817.16","","Fla. Stat. § 817.16","False reports, etc., by officers of banks, trust companies, etc., with intent to defraud","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","182fe733668ace8f6e0aab6b05e462992481ed3b925d104bcc2c477df6943a9b","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.16.html","","","","","false","false","false",""
"section","817.17","","Fla. Stat. § 817.17","Wrongful use of city, county, or other political subdivision name","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","41a15a7c0bd5dfa908289bb50d36d5e7eed518b4e3cf537884ea128e9b7882ff","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.17.html","","","","","false","false","false",""
"section","817.18","","Fla. Stat. § 817.18","Wrongful marking with a city, county, or other political subdivision name","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","733aa3147ea6ceaab893d519c48f1d88b4cd63528ebd973afadcb9c51c0366ba","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.18.html","","","","","false","false","false",""
"section","817.19","","Fla. Stat. § 817.19","Fraudulent issue of stock certificate or indicia of membership interest","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","93f7e62f9d925df0828cb924c016928db744acb8df363ecf6c538e5a3eb33b12","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.19.html","","","","","false","false","false",""
"section","817.20","","Fla. Stat. § 817.20","Issuing stock or obligation of corporation beyond authorized amount","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","d5fe2a3587e16a6528eabd7effbb5eb878b8f7782bcbd5644e1361ed825bb2d0","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.20.html","","","","","false","false","false",""
"section","817.021","","Fla. Stat. § 817.021","False information to obtain a seaport security identification card","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","d4b770f5eaac8cd0e5aabd51e9c9746d1b00b2acb2b17578fe3b9bfe14446bbc","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.021.html","","","","","false","false","false",""
"section","817.21","","Fla. Stat. § 817.21","Books to be evidence in such cases","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","966eb8b423943f913acf072a387750bed2bb994f0a924ed21798be51c83e477d","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.21.html","","","","","false","false","false",""
"section","817.22","","Fla. Stat. § 817.22","Making false invoice to defraud insurer","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","87dda85b8d34a424cd4dc53c668bceede9eb787fa80d57ae9914eff8fb73ad8f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.22.html","","","","","false","false","false",""
"section","817.23","","Fla. Stat. § 817.23","Making false affidavit to defraud insurer","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","60e5f8231906da41c55e836070cc89a470ee4af55e6cb7702b62415b3f99f444","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.23.html","","","","","false","false","false",""
"section","817.24","","Fla. Stat. § 817.24","Unlawful to add or alter or deface existing brand","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","0adbe23f1ff31aa15d72d86125b37d51e6e5631c5a560077629729230afb999b","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.24.html","","","","","false","false","false",""
"section","817.025","","Fla. Stat. § 817.025","Home or private business invasion by false personation; penalties","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","0c1d1b4fbe227f83c3610671013d1ea81f9f9e539b5a9175a13662c5e1840427","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.025.html","","","","","false","false","false",""
"section","817.25","","Fla. Stat. § 817.25","Fraudulently marking or branding","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","bce9635d167b951161e56ce584d3e9b373726de1d1f6d2c41c1ec1ae027445b2","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.25.html","","","","","false","false","false",""
"section","817.26","","Fla. Stat. § 817.26","Fraudulently changing marks on animal","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","bdabf84a86551b541557b1734451231f4f17663956a2341cc2db197841ff6d20","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.26.html","","","","","false","false","false",""
"section","817.28","","Fla. Stat. § 817.28","Fraudulent obtaining of property by gaming","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","abb10eab65ed5712d77ac3a3a562125025d365d94ca2c633f76a491fc40682bc","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.28.html","","","","","false","false","false",""
"section","817.29","","Fla. Stat. § 817.29","Cheating","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","b85f8a73fa5b3e5195b18bae0c074a5f811b8bdddfdf1f31d37ebcbb2492f1f4","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.29.html","","","","","false","false","false",""
"section","817.30","","Fla. Stat. § 817.30","Punishment for unlawful use of badge of certain orders and organizations","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","52e8134c3e147e45e398f71139918e72945892b5a208ecab73d52cd3bafc1261","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.30.html","","","","","false","false","false",""
"section","817.031","","Fla. Stat. § 817.031","Making false statements; venue of prosecution","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","d2faa2ce3ed8983d2bdb00d370ec28cfbb7830d156b1163c3e30ae9fa7ca209f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.031.html","","","","","false","false","false",""
"section","817.31","","Fla. Stat. § 817.31","Unlawful use of insignia of American Legion; penalty","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","8ab3eee016be478f3014669b596e4bad376b32233d986e425a864e57aba03f48","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.31.html","","","","","false","false","false",""
"section","817.032","","Fla. Stat. § 817.032","Information available to identity theft victims","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","beff7a6fb9fc08174113d11fb3e76b84ce5b746afdaf0a25fca237ae6e5f15cd","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.032.html","","","","","false","false","false",""
"section","817.32","","Fla. Stat. § 817.32","Fraudulent operation of coin-operated devices","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","21bf1885e70203d01fa9c7312a7c500cb2f3a6a1d4dbbdc681f0f0caae9be386","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.32.html","","","","","false","false","false",""
"section","817.33","","Fla. Stat. § 817.33","Manufacture, etc., of slugs to be used in coin-operated devices prohibited","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","43fdfca79010548425630e8bd6e2435ca076f0190150805b2deeddc320ae0156","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.33.html","","","","","false","false","false",""
"section","817.034","","Fla. Stat. § 817.034","Florida Communications Fraud Act","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","e48de263f98aafea41273f74040881fca5ec06a1eb946b77ffdfca3bd120caab","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.034.html","","","","","false","false","false",""
"section","817.34","","Fla. Stat. § 817.34","False entries and statements by investment companies offering stock or security for sale","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","168d5aa318162763e5fdc1bf04a0e10e93fa11995dd8b2c72e66833d3565c14d","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.34.html","","","","","false","false","false",""
"section","817.35","","Fla. Stat. § 817.35","Sale of cemetery lots or mausoleum space; promises","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","91232a094e19ff5e2ae0979a310a1b4c8ff0ddc8bfadae07b53bdd03e84ee8f3","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.35.html","","","","","false","false","false",""
"section","817.36","","Fla. Stat. § 817.36","Resale of tickets","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","a4dc9fd2029e3f1db741639bc9aece100f034eae4f90c6f20b7eb008985d3176","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.36.html","","","","","false","false","false",""
"section","817.037","","Fla. Stat. § 817.037","Fraudulent refunds","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","90e71c94bae71e9545f5a42e4a3a0c49a900ea07baf6863c8635af085ec53d7b","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.037.html","","","","","false","false","false",""
"section","817.37","","Fla. Stat. § 817.37","Touting; defining; providing punishment; ejection from racetracks","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","1c0e5022f5343be6c04263b658a0167c43abaeab11f0be42ed7dc32b3780f293","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.37.html","","","","","false","false","false",""
"section","817.38","","Fla. Stat. § 817.38","Simulated process","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","ba7e9d0cb4e778d3822e2ae48adad93ca831044989fcc2ea75217bc41edac93c","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.38.html","","","","","false","false","false",""
"section","817.39","","Fla. Stat. § 817.39","Simulated forms of court or legal process, or official seal or stationery; publication, sale or circulation unlawful; penalty","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","8d9c2bd4163254c2c6a1c9fba7843a007a5f346e2115259f0c49d185a8083b7e","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.39.html","","","","","false","false","false",""
"section","817.40","","Fla. Stat. § 817.40","False, misleading and deceptive advertising and sales; definitions","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","a10098489ad2a3c69242da2bb73b781aa05a993f1b2cdd804dbae193b5928b36","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.40.html","","","","","false","false","false",""
"section","817.41","","Fla. Stat. § 817.41","Misleading advertising prohibited","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","7fb28f00f1e4c89cbab7bacaff1867fd2e84f76d8f23d3437977788f2fd2aa7f","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.41.html","","","","","false","false","false",""
"section","817.43","","Fla. Stat. § 817.43","Exemption","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","4c05f9464a1ea03664e782dfa2a70fccfda9cbc9087b7492899922c3bb2cf816","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.43.html","","","","","false","false","false",""
"section","817.44","","Fla. Stat. § 817.44","Intentional false advertising prohibited","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","0a40e0ba99a0419811b0074fe0ef2c4ac548aa3c38d256acfb438b36811da400","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.44.html","","","","","false","false","false",""
"section","817.45","","Fla. Stat. § 817.45","Penalty","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","a966fed906ece682573acfa51ebb64272f12dd8eb2a597fd79ce8bb5802a1bc2","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.45.html","","","","","false","false","false",""
"section","817.47","","Fla. Stat. § 817.47","Insurance advertising exempt","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","3623096da4389875051c8fbf46aa2a3908b7aed787b9c484d7ac03e6652fc31b","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.47.html","","","","","false","false","false",""
"section","817.49","","Fla. Stat. § 817.49","False reports of commission of crimes; penalty","not_yet_analyzed","Official text is cached, but no explicit analysis establishes offense coverage.","official_current_cache","2026-09-18T15:26:36.719Z","5b5767be92806bb67197156d5dab93121368c9be1f128dd2b5b5933274e5a3e8","https://www.leg.state.fl.us/statutes/index.cfm?App_mode=Display_Statute&URL=0800-0899/0817/Sections/0817.49.html","","","","","false","false","false",""
